MODULE	P	FREQ	ZSCORE	CHI	CHI_SD	CHI_SE	NGENES	NMARKER	DENSITY	FDR	DESCR	TOPGENES	TOPMARKERS	TOPVALUES
KEGG_ERBB_SIGNALING_PATHWAY	0.653314488500035	0.73258568946454	-0.394284476384989	-1.28847374187622	0.341305813253686	0.107930374853773	43	146	1	0.781490775553778		MAPK9;PIK3CB;BAD;CBL,MCAM;PRKCA;PAK4;MAPK10;MYC;SOS2;MAP2K2	rs73338764;rs6780823;rs35938015;rs561830;rs179275;rs774918;rs10032200;rs7817534;rs10149715;rs8104376	3.42;2.88;2.80;2.72;2.61;2.59;2.41;2.27;2.26;2.21
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.655217691959392	0.735428842205023	-0.399445985349946	-0.648728682667034	0.469020920843839	0.148317438013607	18	61	1	0.781799588160993		ADI1;BHMT;MTAP;GOT2;CDO1;CBS;MTR;CSAD;MTRR;APIP	rs56799760;rs1644005;rs10811582;rs9972775;rs26537;rs234731;rs149486189;rs77451327;rs6872838;rs2102475	2.89;2.54;1.91;1.88;1.85;1.75;1.61;1.60;1.51;1.38
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	0.655239236017043	0.735428842205023	-0.399504473770436	-1.36836558316242	0.381293996908477	0.120575748837999	29	186	0.984126984126984	0.781809382014226		NUP85;RPP21;NUP88;RAET1G,ULBP2,LATS1,NUP43,GINM1,RAET1E-AS1,RP11-350J20.5,RP11-350J20.9;CPSF4;CPSF1;NUP50;POP4;TSEN54;NUP35	rs114562713;rs757260;rs8064959;rs12663698;rs12333983;rs112458553;rs132847;rs76297148;rs11868796;rs7570918	3.15;2.92;2.69;2.19;2.18;2.13;1.95;1.89;1.87;1.80
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.657407115240894	0.738429947875533	-0.405396926903662	-1.14417138016378	0.392944290601806	0.12425989518608	16	56	1	0.783430213034325		ADRA1A;ADRA2B;HTR1A;DRD5;HTR6;ADRA2A;TMEM80,PHRF1,LRRC56,DRD4,RNH1,EPS8L2,HRAS,PTDSS2,LMNTD2,RP11-496I9.1;HTR1D;DRD2;HTR7	rs74722975;rs62152972;rs17181344;rs6833148;rs2146866;rs10885109;rs2061586;rs11590344;rs17115803;rs869654	2.94;2.48;2.10;1.88;1.75;1.49;1.37;1.28;1.10;1.06
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	0.658679561072747	0.740325383035855	-0.408862080873164	-0.874941546285903	0.429351811425585	0.135772964162395	15	57	1	0.78398933122805		CSDC2,EP300,MEI1,POLR3H,ZC3H7B;PIAS2;RING1;UBE2I;CTBP1;DDX17;PHC1;PCGF2;RNF2;PARK7	rs2142695;rs7237482;rs3116964;rs6600130;rs66987549;rs8140617;rs7953214;rs2879097;rs12033471;rs4908656	2.61;2.42;1.53;1.52;1.50;1.34;1.25;1.21;1.18;1.14
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.659796985555178	0.741746959406097	-0.411909129611467	-1.0760150829126	0.337353228171084	0.10668045770311	18	50	1	0.784362798906034		GFPT2;ALDH5A1;RP4-756H11.3,KCTD7,RP11-458F8.4,ASL;NIT2;GOT2;ASS1;DDO;CPS1;GPT;ADSL	rs9784702;rs807536;rs28441684;rs62276527;rs9972775;rs877326;rs1033572;rs3856343;rs186891026;rs878756	2.48;1.97;1.96;1.89;1.88;1.35;1.10;1.04;1.00;0.94
BIOCARTA_HDAC_PATHWAY	0.660665274821276	0.743010582846312	-0.414279465837951	-0.220396814407146	0.214073570244431	0.0676960068816452	10	27	1	0.784439547719666		IGF1R;DNAJC9,PPP3CB,PPP3CB-AS1;AKT1;NFATC1;INSR;CABIN1;CAMK1G;PPP3CC;CALM2;MAPK14	rs2654981;rs57004021;rs4983534;rs449183;rs4031066;rs1004058;rs9429996;rs4872484;rs150200988;rs112394821	2.84;2.32;1.91;1.71;1.34;1.22;1.22;1.08;0.99;0.90
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.664752558365198	0.748696888327278	-0.425468906949463	-1.0534910201323	0.338711850515345	0.107110091811897	10	35	1	0.788333532156055		H6PD;RPIA;GPI;PGLS;TKT;PGM2;PFKP;PFKL;FBP1;PFKM	rs12042692;rs17838460;rs117420358;rs112771647;rs312476;rs62297404;rs115412855;rs75176081;rs10993284;rs12303741	1.94;1.86;1.59;1.39;1.37;1.26;1.25;1.15;0.98;0.81
REACTOME_SIGNALING_BY_PTK6	0.666902101494233	0.751697993997789	-0.431374900581249	-1.54192151178422	0.445659519798301	0.140929914349953	25	78	1	0.789922877498023		CBL,MCAM;BCAR1;PTPN1;AKT1;UBA52;RAC1;RASA1;KHDRBS2;TMEM80,PHRF1,LRRC56,DRD4,RNH1,EPS8L2,HRAS,PTDSS2,LMNTD2,RP11-496I9.1;GPNMB	rs561830;rs34279956;rs11905105;rs4983534;rs4629093;rs3750037;rs12659327;rs9363619;rs2061586;rs9639460	2.72;2.19;2.04;1.91;1.74;1.72;1.67;1.43;1.37;1.33
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0.668899126343867	0.754383193808245	-0.436875353110852	-1.0554895007961	0.543017539694242	0.17171722348547	19	69	1	0.790249538378514		ACOT7;ACADM;THEM4;MECR;ACOT1;ACADS;ACAD11;PCCB;ACBD6;DECR1	rs3827717;rs814872;rs2932561;rs16837840;rs17182432;rs11065225;rs41434951;rs664088;rs1538622;rs1805872	2.37;2.18;2.15;2.12;1.91;1.66;1.55;1.44;1.43;1.43
REACTOME_SIGNALING_BY_SCF_KIT	0.669874837648581	0.75564681724846	-0.439567581568977	-0.933070316563038	0.446253737212461	0.141117822395361	23	67	1	0.790409424444957		CBL,MCAM;PRKCA;CHEK1;LYN;RAC1;FYN;SH2B2;MMP9;FER;PTPN6	rs561830;rs179275;rs35852387;rs56119798;rs3750037;rs7768046;rs401236;rs112651958;rs4957787;rs915997	2.72;2.61;2.27;2.23;1.72;1.71;1.71;1.55;1.46;1.45
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.670402371623386	0.756278628968567	-0.441024504891472	-5.59143139745203	4.67667757154824	1.47889530083175	55	2575	0.697453954496208	0.790727793411224		PVR;STAG3L5P,PILRB,PILRA,ZCWPW1;CD33;MICB;SIGLEC11;MICA;MADCAM1;HLA-B;CD300E;CD8A	rs714948;rs34857299;rs3865444;rs1265758;rs875121;rs2516471;rs145020800;rs186097794;rs73361355;rs2944254	9.51;5.80;4.97;4.75;3.44;2.88;2.75;2.48;2.38;2.38
KEGG_O_GLYCAN_BIOSYNTHESIS	0.670560553877319	0.756436581898594	-0.441461548997088	-0.921710934048371	0.374492830582732	0.1184250312045	10	40	1	0.790832159089267		GALNT3,AC009495.3,SCN1A,AC010127.3;C1GALT1;GALNT13;GALNT2;GALNTL5;GALNT9;GALNTL6;GALNT18;GALNT10;GALNT6	rs12692779;rs10277583;rs34768603;rs2891865;rs7806478;rs73488340;rs28478040;rs12420258;rs78385806;rs2288369	2.19;2.04;1.88;1.63;1.58;1.51;1.24;1.12;1.08;0.77
KEGG_HISTIDINE_METABOLISM	0.673206575550641	0.760069499289212	-0.44878487736109	-1.16102792106513	0.599500012560663	0.189578549699125	17	57	1	0.792580962288813		ADAL,RNU6-554P,STRC,AC011330.5,CATSPER2P1,HYPK,STRCP1,LCMT2,RNU6-353P,ELL3,CKMT1A,MAP1A,PDIA3P2;FTCD,LSS;ALDH2;METTL6,CAPN7;METTL2B,RP11-274B21.12,CICP14,RP11-274B21.2,RP11-274B21.3,RP11-274B21.4,RP11-274B21.1,RP11-274B21.9,RP11-212P7.2,RP11-274B21.13,FAM71F2;HDC;ALDH1A3;ALDH9A1;HNMT;DDC	rs12899922;rs79937763;rs7965040;rs9823378;rs79328924;rs12914727;rs56063524;rs11800476;rs1455167;rs17134193	2.45;2.05;1.53;1.44;1.39;1.38;1.34;1.29;1.27;1.07
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.674653923673073	0.761964934449534	-0.452800848404932	-1.03904926082337	0.354739980354937	0.112178631504499	32	135	1	0.793327987355325		SAXO2,UBE2Q2P2,RPS17;RPS14;RPS8;RPS10;RPS9;RPS20;RPS28;RPS23;EIF4EBP1;RP11-977G19.11,STAT2,RPS26,IL23A,METTL7B	rs75884951;rs113246631;rs11808189;rs79954907;rs8100863;rs56119798;rs2927706;rs4703538;rs35866749;rs2069389	3.68;3.13;2.75;2.46;2.38;2.23;2.00;1.97;1.76;1.76
REACTOME_INSULIN_PROCESSING	0.676477158337291	0.764334228399937	-0.457870219765344	-0.637586464220733	0.582484346083557	0.184197723501782	13	45	1	0.793532787815859		EXOC3-AS1,EXOC3;EXOC4;MYO5A;SLC30A6;RAB27A;MYRIP;VAMP2;EXOC8;EXOC2;ERO1B	rs41282631;rs10281697;rs12442531;rs206833;rs76080743;rs9311224;rs35217368;rs2486732;rs2788212;rs942715	2.44;2.30;1.78;1.57;1.55;1.38;1.26;1.15;0.96;0.95
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	0.676719098161227	0.764650134259991	-0.458543798177187	-0.989791036775085	0.43124222360762	0.136370764983571	10	24	1	0.793560000099029		FGF5;FRS3;TMEM80,PHRF1,LRRC56,DRD4,RNH1,EPS8L2,HRAS,PTDSS2,LMNTD2,RP11-496I9.1;GRB2;FRS2;FGF3;FGF1;KL;PTPN11;SOS1	rs989508;rs2395786;rs2061586;rs112850638;rs710750;rs57515215;rs17287413;rs9536338;rs80291072;rs7568561	1.92;1.42;1.37;1.34;1.24;1.07;1.06;0.81;0.79;0.73
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.677739104641451	0.765755804770178	-0.46138586517104	-1.21548139084924	0.512349291915785	0.162019072002837	15	105	0.981308411214953	0.79368978542418		AMT,NCKIPSD,P4HTM,DALRD3,QRICH1,GPX1,WDR6,NICN1,GMPPB,RP11-694I15.7;DMGDH;BHMT;GCAT,RP5-1039K5.12,GALR3;SRR;CBS;GNMT;PSPHP1,NUPR2,PSPH,RP11-613E4.5,RP11-613E4.4;TOP3A,CCDC144B,CTD-2303H24.2,USP32P2,FAM106A,KRT17P2,SHMT1,LLGL1;PPM1M,ITIH4,GNL3,RP5-966M1.7,GLYCTK,NEK4,POC1A,RP5-966M1.5	rs6809851;rs1644005;rs1644005;rs62236744;rs11650850;rs234731;rs112572595;rs187140141;rs8069321;rs2336148	2.75;2.54;2.54;2.46;2.23;1.75;1.74;1.69;1.51;1.45
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	0.67833566686312	0.766387616490286	-0.463049807288086	-0.686815990345645	0.398267502369504	0.125943242551414	20	85	1	0.793864701533348		POLR2E;CSDC2,EP300,MEI1,POLR3H,ZC3H7B;TAF1D;SF3B1;TWISTNB;POLR1B;KAT2B;ERCC6;TAF1C;POLR1A	rs4147929;rs2142695;rs12363660;rs113784795;rs6942489;rs60653302;rs73821467;rs3747876;rs12923987;rs10187547	5.55;2.61;2.09;2.02;1.79;1.77;1.51;1.50;1.50;1.46
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.679006836499979	0.767335334070447	-0.464923379843176	-0.351486279932198	0.621501557173884	0.196536049001084	11	35	1	0.794061654310865		TPM1;MYBPC3;MYH3;TMOD3;MYBPC1;TNNT1;TNNI2;MYBPC2;TMOD1;TPM2	rs11071695;rs10838810;rs4791870;rs4775939;rs7304184;rs11550310;rs734351;rs1673033;rs2805774;rs2065107	3.13;1.80;1.50;1.04;0.95;0.93;0.90;0.85;0.82;0.76
REACTOME_RAB_GERANYLGERANYLATION	0.68161278146594	0.770494392670984	-0.472213454613238	-1.22899977512366	0.578679939356704	0.18299466446153	22	75	1	0.794827997984276		WFIKKN1,LA16c-349E10.1,NARFL,PIGQ,RAB40C;RAB7B;RABGGTB;RAB6B;RAB8A;RAB15;RAB37;CHML;RAB8B;RAB27A	rs7204542;rs72752927;rs7518999;rs73861195;rs2886098;rs2884307;rs521750;rs3765820;rs3784673;rs76080743	2.96;2.40;2.15;1.91;1.77;1.71;1.71;1.70;1.61;1.55
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	0.681632670366073	0.770494392670984	-0.472269189498672	-0.696742050004309	0.377383293012962	0.119339075681567	10	35	1	0.794831638163957		DUSP8;MAP2K2;MAPK3,GDPD3,SEPT1,SMG1P5,BOLA2,SMG1P6,NPIPB12;JAK1;MAPK1;IL6;TYK2;DUSP5;DUSP16;PTPN11	rs12793962;rs8104376;rs4433823;rs10789165;rs2845466;rs2240472;rs11085734;rs17127275;rs10845567;rs80291072	2.67;2.21;1.61;1.45;1.43;1.38;1.21;0.97;0.83;0.79
REACTOME_FANCONI_ANEMIA_PATHWAY	0.682500969426595	0.771600063181172	-0.474703867200657	-1.34581609419967	0.391051880974464	0.123661462717237	27	70	1	0.794893730501619		FANCA;RPA3;FANCM;UBA52;FAAP24;RP11-540B6.2,FAN1;FANCI;POLN;MUS81;RPA2	rs56240065;rs2158713;rs11844786;rs4629093;rs3746027;rs151171765;rs7173652;rs527726;rs189367618;rs4908379	2.85;2.23;2.11;1.74;1.64;1.64;1.51;1.46;1.37;1.32
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES_	0.684881109385229	0.774759121781709	-0.481392197248423	-1.27534181033742	0.592850457045687	0.187475775613619	20	97	1	0.795813560836126		PARP2;RFC1;LIG1;RPA3;PNKP;NEIL2;RFC3;PINLYP,XRCC1,PHLDB3,LYPD3;LIG3;RFC5	rs9796391;rs28609388;rs3730859;rs2158713;rs7251269;rs71518547;rs7994327;rs2030404;rs28363287;rs2893758	2.59;2.28;2.24;2.23;1.83;1.75;1.70;1.63;1.62;1.55
REACTOME_LONG_TERM_POTENTIATION	0.685572642820758	0.775548886431843	-0.483339476763321	-0.647938676443636	0.312134756521711	0.0987056767510704	11	26	1	0.796068637399709		GRIN2A;GRIA2;CAMK2D;NEFL;CAMK2A;GRIA1;SRC;CAMK2B;ERBB4;NRGN	rs11648322;rs62335050;rs2374204;rs196823;rs1432835;rs79177865;rs13043411;rs13328358;rs6435699;rs12290158	2.72;1.61;1.34;1.20;1.12;1.07;0.91;0.87;0.83;0.73
REACTOME_SYNTHESIS_OF_PA	0.685930573207406	0.776022745221924	-0.484348087833419	-1.17746888955185	0.712987268774961	0.225466371203153	23	85	1	0.79616631942126		AGPAT4;PLA2G12A;AGPAT5;PLD2;GPD1;AGPAT1;DDHD1;PLD6;PLA2G4B;CYP4F29P,ANKRD20A11P,LIPI,FEM1AP1	rs9456654;rs7439493;rs17078076;rs11656932;rs623878;rs3998153;rs7141306;rs4452010;rs1618332;rs34192225	3.47;2.06;2.06;1.87;1.74;1.73;1.70;1.69;1.64;1.54
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.691294673209165	0.782656768283052	-0.49952347456447	-1.05348109566785	0.343131005699133	0.108507551383348	19	62	1	0.797636026127494		PPP1R13B;RABGGTB;CASP6;AIFM2;STEAP3;AP006621.5,CMB9-55F22.1,PIDD1,PNPLA2,AP006621.6;PERP;BIRC5;BNIP3L;TMEM219	rs72706019;rs7518999;rs7439493;rs77096551;rs838061;rs34165342;rs9389562;rs1109627;rs61762870;rs72798148	2.50;2.15;2.06;1.92;1.84;1.79;1.75;1.55;1.47;1.45
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	0.692926689891532	0.784710156373401	-0.504163310830981	-1.00152253980964	0.424587995627385	0.134266513334815	31	99	1	0.798085385250762		SLC14A1;SLC22A3;PICK1,CTA-228A9.3,SLC16A8;SLC2A13;SLC44A5;SLC6A13;ACSL6,SLC22A5,MEIKIN,P4HA2,HINT1;SLC30A6;SLC41A1;SLC39A4	rs59932916;rs12210186;rs62236744;rs7138078;rs71656866;rs11062085;rs11242093;rs206833;rs41264907;rs112041141	3.15;2.74;2.46;1.80;1.78;1.70;1.70;1.57;1.56;1.40
REACTOME_TRP_CHANNELS	0.693247853874664	0.785026062233454	-0.505077658901057	-0.943778479300617	0.373635085839604	0.118153788500567	16	52	0.928571428571429	0.798173938083994		MCOLN2;TRPM3;TRPM7;TRPV6;CENPV,ZSWIM7,TRPV2,CTC-529I10.1,ADORA2B,TTC19;TRPC6;MCOLN3;TRPM2;TRPC4AP;TRPV1	rs7522239;rs11142703;rs16964189;rs8177113;rs74557074;rs6590876;rs679961;rs4818924;rs6060236;rs17707155	2.70;2.03;1.99;1.72;1.68;1.58;1.48;1.30;1.25;1.23
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	0.693378474854318	0.785184015163481	-0.50544965525893	-1.32658099328547	0.501791321272071	0.158680348532504	12	40	1	0.798209965208149		FGF5;CUX1;LRRFIP1;TMEM80,PHRF1,LRRC56,DRD4,RNH1,EPS8L2,HRAS,PTDSS2,LMNTD2,RP11-496I9.1;BCR;GRB2;FRS2;CNTRL;FGF1;GAB2	rs989508;rs73187803;rs6709154;rs2061586;rs5996529;rs112850638;rs710750;rs3747843;rs17287413;rs2450130	1.92;1.76;1.56;1.37;1.36;1.34;1.24;1.18;1.06;0.97
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	0.693874490737807	0.785815826883589	-0.506862900083102	-0.926701851285103	0.437499715763838	0.138349557749	11	24	1	0.798346835222235		RB1;MAPK3,GDPD3,SEPT1,SMG1P5,BOLA2,SMG1P6,NPIPB12;MAPK1;RUNX2;ABL1;BGLAP;YES1;SRC;YAP1;ZNF521	rs9535015;rs4433823;rs2845466;rs2677109;rs10901291;rs2736612;rs58085394;rs13043411;rs137894501;rs150761838	2.62;1.61;1.43;1.32;1.25;1.19;1.09;0.91;0.84;0.79
REACTOME_TP53_REGULATES_METABOLIC_GENES	0.694774650133348	0.786921497393777	-0.509430218083774	-1.01425714651986	0.671210039469404	0.212255251309483	38	121	1	0.798801321116725		STAG3,PVRIG,AP4M1,LAMTOR4,AGFG2,GATS;PRKAG2;RRAGD;COX8A;SLC38A9;AKT1;LAMTOR3;SURF1;FTSJ3,DDX42,MAP3K3,TACO1,DCAF7;GSR	rs34857299;rs4725434;rs16881774;rs10736731;rs115415875;rs4983534;rs11931551;rs3124748;rs3785569;rs2344120	5.80;2.75;2.74;1.97;1.95;1.91;1.75;1.71;1.61;1.60
KEGG_TIGHT_JUNCTION	0.69487761048131	0.787079450323804	-0.509724082036575	-1.40757797987992	0.554838200994464	0.175455244801281	54	175	1	0.798853581543786		MAGI2;PPP2R1B;PRKCA;EXOC3-AS1,EXOC3;EPB41;EXOC4;CSNK2B;MAP1LC3A,EDEM2,MYH7B,GSS;JAM2;FLYWCH1,LA16c-380H5.5,CLDN9,PKMYT1	rs10156060;rs11213899;rs179275;rs41282631;rs12120422;rs10281697;rs2853915;rs6120532;rs928883;rs8050688	3.91;2.72;2.61;2.44;2.33;2.30;2.30;2.24;2.22;1.99
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.695283371991937	0.787553309113884	-0.510882613964051	-1.01014891805664	0.322251794535534	0.101904965080889	16	36	1	0.799059613528029		KCNAB2;KCNQ2;KCNS3;KCNH7;KCNQ4;KCNG4;KCNC4;KCNA1;KCNH2;KCNH1	rs3789543;rs3865527;rs9306866;rs72875377;rs6677093;rs12923987;rs1359149;rs75419160;rs10236214;rs59200985	2.08;1.89;1.70;1.66;1.55;1.50;1.42;1.30;1.22;1.20
REACTOME_SUMOYLATION	0.695283736812956	0.787553309113884	-0.510883655910884	-2.88055147478471	0.729257978693679	0.230611621452257	66	285	0.976027397260274	0.799059798826654		CDKN2A;NUP85;THRA;NUP88;CSDC2,EP300,MEI1,POLR3H,ZC3H7B;PIAS2;L3MBTL2;RANGAP1;RAET1G,ULBP2,LATS1,NUP43,GINM1,RAET1E-AS1,RP11-350J20.5,RP11-350J20.9;NSMCE1	rs518394;rs114562713;rs12451644;rs8064959;rs2142695;rs7237482;rs5995992;rs5995992;rs12663698;rs705916	3.53;3.15;2.84;2.69;2.61;2.42;2.36;2.36;2.19;2.12
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	0.697867735608192	0.791186226504502	-0.518277701047691	-0.717431473984378	0.637608189119431	0.201629413239279	19	85	1	0.800374747301522		POLR2E;ERCC3;TAF1D;GTF2H1;TCTN2,ATP6V0A2,GTF2H3,RP11-338K17.6;TWISTNB;POLR1B;TAF1C;GTF2H4;POLR1A	rs4147929;rs55636820;rs12363660;rs10766467;rs34996665;rs6942489;rs60653302;rs12923987;rs3132518;rs10187547	5.55;4.73;2.09;2.00;1.85;1.79;1.77;1.50;1.48;1.46
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0.699048383275291	0.792607802874743	-0.521665523190392	-2.01428527922831	1.2325701051922	0.38977289082407	119	368	0.997289972899729	0.800787819338831		PSMC3,RAPSN;TRMT61A,RP11-73M18.8,KLC1,BAG5,MARK3,RP11-73M18.6;PIK3CB;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;PPP2R1B;DUSP8;RALGDS;MYC;MAP2K2;OVOL1,PCNX3,MAP3K11	rs3781627;rs8005540;rs6780823;rs931794;rs11213899;rs12793962;rs636219;rs7817534;rs8104376;rs61895665	4.63;3.72;2.88;2.81;2.72;2.67;2.53;2.27;2.21;2.11
KEGG_OXIDATIVE_PHOSPHORYLATION	0.702536751052819	0.797030484915495	-0.53171052974813	-1.64590509579999	0.639164810126744	0.202121660022957	48	247	1	0.803840409176496		MTCH2,RP11-750H9.5,FAM180B,SLC39A13,C1QTNF4,NDUFS3;UQCRC2;MST1P2,MST1L,CROCC,MFAP2,SDHB,ATP13A2;NDUFA6;SDHA,PDCD6;ATP6V1C2;KCTD21,ALG8,KCTD21-AS1,RP11-7I15.4,NDUFC2,THRSP;NDUFV1;NDUFB4;NDUFA3	rs3781627;rs138836545;rs55779591;rs2142695;rs7723693;rs67540017;rs731639;rs7105183;rs804976;rs1988088	4.63;2.80;2.68;2.61;2.56;2.45;2.28;2.13;2.11;2.11
KEGG_INSULIN_SIGNALING_PATHWAY	0.70404989404174	0.799083873005844	-0.536084413283738	-3.18704009309945	0.931723025923084	0.294636691034105	60	269	1	0.804628450333417		MAPK9;PIK3CB;BAD;PRKAG2;PRKAR2A,USP4;CBL,MCAM;MAPK10;IKBKB;SOS2;MAP2K2	rs73338764;rs6780823;rs35938015;rs4725434;rs6809851;rs561830;rs10032200;rs58134732;rs10149715;rs8104376	3.42;2.88;2.80;2.75;2.75;2.72;2.41;2.28;2.26;2.21
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	0.705458727580779	0.800979308166166	-0.540166019066583	-1.1811233580563	0.603775298500995	0.190930513821119	27	107	1	0.805295576747182		CDKN2A;MAPK9;EED;MAPK10;ENO3,MINK1;E2F1;MAPK8;UBA52;MAP3K5;MAPK3,GDPD3,SEPT1,SMG1P5,BOLA2,SMG1P6,NPIPB12	rs518394;rs73338764;rs12797615;rs10032200;rs8073967;rs75399011;rs139238246;rs4629093;rs9385776;rs4433823	3.53;3.42;2.65;2.41;2.23;2.04;1.74;1.74;1.71;1.61
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.712150547977996	0.809034907597536	-0.559678274021551	-0.510646667177006	0.286112389656204	0.0904766818107205	12	40	1	0.811984736946874		MAPK9;PPP2R1B;MAPK10;MAPK8;MAPK3,GDPD3,SEPT1,SMG1P5,BOLA2,SMG1P6,NPIPB12;MAPK1;RPS6KA5;ATF2;ATF1;VRK3	rs73338764;rs11213899;rs10032200;rs139238246;rs4433823;rs2845466;rs4900067;rs6745764;rs11612002;rs145692331	3.42;2.72;2.41;1.74;1.61;1.43;1.34;1.20;1.07;0.93
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.716207735037662	0.813773495498342	-0.571612492901676	-1.19747724539185	0.441281079647451	0.139545330002412	24	76	1	0.813526791082131		CSDC2,EP300,MEI1,POLR3H,ZC3H7B;MED15;PPARG;ZNF467;MED24;MED16;RXRA;FAM120B;CDK19;MED20	rs2142695;rs2269831;rs79562088;rs75029939;rs34670005;rs7251247;rs35100526;rs117932623;rs11758099;rs2153877	2.61;2.28;1.96;1.82;1.65;1.56;1.47;1.44;1.20;1.16
KEGG_P53_SIGNALING_PATHWAY	0.716213161629226	0.813773495498342	-0.571628509486936	-1.52810435388877	0.597137898238709	0.188831583564017	28	75	1	0.813528860630359		CDKN2A;TREX1,SHISA5;CHEK1;STEAP3;AP006621.5,CMB9-55F22.1,PIDD1,PNPLA2,AP006621.6;PERP;DDB2;CASP8;RCHY1;CASP9	rs518394;rs6809851;rs35852387;rs838061;rs34165342;rs9389562;rs1685404;rs16836399;rs1085520;rs41269417	3.53;2.75;2.27;1.84;1.79;1.75;1.64;1.63;1.37;1.36
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	0.717730116601705	0.815668930658664	-0.576111577005472	-1.0670125267332	0.554456217168451	0.175334450909326	21	92	1	0.81410813044894		AMT,NCKIPSD,P4HTM,DALRD3,QRICH1,GPX1,WDR6,NICN1,GMPPB,RP11-694I15.7;AGBL3;TTLL6,SNF8,ATP5G1;TTLL7;TUBB8;TTLL3;TTLL5;AGBL2;TPGS2;TTLL13P	rs6809851;rs10266018;rs497270;rs2181901;rs7070067;rs159143;rs4243649;rs1967210;rs9304166;rs7178860	2.75;2.72;2.36;2.28;2.12;1.78;1.72;1.68;1.68;1.48
REACTOME_M_PHASE	0.718402699402041	0.816458695308798	-0.578102971201422	-2.50964607973885	0.73862995600115	0.233575300899359	164	549	0.985637342908438	0.814391635883893		PSMC3,RAPSN;SKA2;CENPP;NUP85;CHRNA3,CHRNA5,RP11-650L12.2,PSMA4;CEP192;KIF2C;PPP2R1B;NUP88;RB1	rs3781627;rs7208590;rs10992368;rs114562713;rs931794;rs11660774;rs11808189;rs11213899;rs8064959;rs9535015	4.63;3.61;3.35;3.15;2.81;2.78;2.75;2.72;2.69;2.62
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.719653742747634	0.817722318749013	-0.58181319605746	-0.681384131012401	0.471782614363279	0.149190762185683	10	37	1	0.815305969318017		FLYWCH1,LA16c-380H5.5,CLDN9,PKMYT1;CLDN20;PATJ;F11R;PARD3;CLDN4;CLDN10;CLDN15;CLDN16;CLDN3	rs8050688;rs11156008;rs67035896;rs2176873;rs2504256;rs13244770;rs7994954;rs138536698;rs60457733;rs58835393	1.99;1.75;1.54;1.45;1.34;1.24;1.22;1.17;0.98;0.73
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.720015249935406	0.818038224609066	-0.582886810536648	-2.52802620946672	1.04107654512171	0.329217310116367	122	434	1	0.815570546709353		GPC2;NUP85;B3GALT6;PPP2R1B;NUP88;UST;CSGALNACT2;HGSNAT;ADPGK;ENO3,MINK1	rs34857299;rs114562713;rs61766178;rs11213899;rs8064959;rs6922816;rs2460540;rs58134732;rs117998541;rs8073967	5.80;3.15;2.87;2.72;2.69;2.33;2.33;2.28;2.27;2.23
